"run id","run timestamp","close period","reviewed memo version","source version","evidence id","sentence id","sentence text","line","account","check","status","finding","proposed conclusion","human conclusion","unresolved issue","action owner","review time"
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e19","S1","4000 Recurring managed services rose $36,900, or 22.85 percent, to $198,400. The statement does not carry the cause, so the driver has to come from the July billing register: confirm how much is new agreements that began in July, how much is contracted rate increases on existing clients, and whether any of it is June service billed late.","4000","Recurring managed services","Figure $198,400","needs review","$198,400 stands in a clause the words negate (“does not”). $198,400 is the current balance on 4000 Recurring managed services, $198,400 unrounded, and the role was read from the word ""to"". A negation is not read as the claim without it and not as its opposite, so this figure is left open.","DOLLARS, ROLE CURRENT BALANCE","","What does this sentence say happened about $198,400, once the negation is read?","Preparer",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e20","S1","4000 Recurring managed services rose $36,900, or 22.85 percent, to $198,400. The statement does not carry the cause, so the driver has to come from the July billing register: confirm how much is new agreements that began in July, how much is contracted rate increases on existing clients, and whether any of it is June service billed late.","4000","Recurring managed services","Direction","checked within scope","""rose"" agrees with 4000 Recurring managed services.","PASS","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e21","S1","4000 Recurring managed services rose $36,900, or 22.85 percent, to $198,400. The statement does not carry the cause, so the driver has to come from the July billing register: confirm how much is new agreements that began in July, how much is contracted rate increases on existing clients, and whether any of it is June service billed late.","4000","Recurring managed services","Sentence status","needs review","Something here is unresolved: a role the words do not give, a binding the checker will not settle, a percent it cannot compute, or a ledger question above it. It cannot be called checked until a person answers it.","NEEDS REVIEW","","","Preparer",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e22","S2","4100 Project and implementation revenue rose $57,500, or 147.81 percent, to $96,400, the largest movement on the statement.","4100","Project and implementation revenue","Binding","checked within scope","4100 Project and implementation revenue (by account number)","BOUND","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e23","S2","4100 Project and implementation revenue rose $57,500, or 147.81 percent, to $96,400, the largest movement on the statement.","4100","Project and implementation revenue","Figure $57,500","checked within scope","$57,500 is the absolute movement on 4100 Project and implementation revenue, $57,500 unrounded, and the role was read from the direction word ""rose"".","DOLLARS, ROLE ABSOLUTE MOVEMENT","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e24","S2","4100 Project and implementation revenue rose $57,500, or 147.81 percent, to $96,400, the largest movement on the statement.","4100","Project and implementation revenue","Figure 147.81 percent","checked within scope","147.81 percent is the relative movement, 4100 Project and implementation revenue percent change at 147.8% unrounded, and the role was read from ""or"", restating the figure before it.","PERCENT, ROLE RELATIVE MOVEMENT","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e25","S2","4100 Project and implementation revenue rose $57,500, or 147.81 percent, to $96,400, the largest movement on the statement.","4100","Project and implementation revenue","Figure $96,400","checked within scope","$96,400 is the current balance on 4100 Project and implementation revenue, $96,400 unrounded, and the role was read from the word ""to"".","DOLLARS, ROLE CURRENT BALANCE","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e26","S2","4100 Project and implementation revenue rose $57,500, or 147.81 percent, to $96,400, the largest movement on the statement.","4100","Project and implementation revenue","Direction","checked within scope","""rose"" agrees with 4100 Project and implementation revenue.","PASS","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e27","S2","4100 Project and implementation revenue rose $57,500, or 147.81 percent, to $96,400, the largest movement on the statement.","4100","Project and implementation revenue","Sentence status","checked within scope","Every figure in this sentence carries a role read from the words, a unit, and an unrounded comparison with the ledger, and each one agreed. That is the whole of what was checked; the judgment is not.","CHECKED WITHIN SCOPE","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e28","S3","Confirm from the project billing detail which engagements hit the milestones invoiced in July, and flag how much of the increase is non-recurring, because only the managed services base carries into August.","4000, 4100","Recurring managed services; Project and implementation revenue","Binding","checked within scope","4000 Recurring managed services; 4100 Project and implementation revenue (by a word in the account name)","BOUND","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e29","S3","Confirm from the project billing detail which engagements hit the milestones invoiced in July, and flag how much of the increase is non-recurring, because only the managed services base carries into August.","4000, 4100","Recurring managed services; Project and implementation revenue","Direction","checked within scope","""increase"" agrees with the bound line.","PASS","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e31","S3","Confirm from the project billing detail which engagements hit the milestones invoiced in July, and flag how much of the increase is non-recurring, because only the managed services base carries into August.","4000, 4100","Recurring managed services; Project and implementation revenue","Sentence status","not checked","Nothing in this sentence could be tied to the ledger and tested. That is not the same as a sentence that was checked and found true.","NOT CHECKED","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e32","S4","5000 Subcontracted engineering rose $46,500, or 111.24 percent, to $88,300, moving with project revenue in the same month.","5000","Subcontracted engineering","Binding","checked within scope","5000 Subcontracted engineering (by account number)","BOUND","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e33","S4","5000 Subcontracted engineering rose $46,500, or 111.24 percent, to $88,300, moving with project revenue in the same month.","5000","Subcontracted engineering","Figure $46,500","checked within scope","$46,500 is the absolute movement on 5000 Subcontracted engineering, $46,500 unrounded, and the role was read from the direction word ""rose"".","DOLLARS, ROLE ABSOLUTE MOVEMENT","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e34","S4","5000 Subcontracted engineering rose $46,500, or 111.24 percent, to $88,300, moving with project revenue in the same month.","5000","Subcontracted engineering","Figure 111.24 percent","checked within scope","111.24 percent is the relative movement, 5000 Subcontracted engineering percent change at 111.2% unrounded, and the role was read from ""or"", restating the figure before it.","PERCENT, ROLE RELATIVE MOVEMENT","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e35","S4","5000 Subcontracted engineering rose $46,500, or 111.24 percent, to $88,300, moving with project revenue in the same month.","5000","Subcontracted engineering","Figure $88,300","checked within scope","$88,300 is the current balance on 5000 Subcontracted engineering, $88,300 unrounded, and the role was read from the word ""to"".","DOLLARS, ROLE CURRENT BALANCE","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e36","S4","5000 Subcontracted engineering rose $46,500, or 111.24 percent, to $88,300, moving with project revenue in the same month.","5000","Subcontracted engineering","Direction","checked within scope","""rose"" agrees with 5000 Subcontracted engineering.","PASS","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e37","S4","5000 Subcontracted engineering rose $46,500, or 111.24 percent, to $88,300, moving with project revenue in the same month.","5000","Subcontracted engineering","Sentence status","checked within scope","Every figure in this sentence carries a role read from the words, a unit, and an unrounded comparison with the ledger, and each one agreed. That is the whole of what was checked; the judgment is not.","CHECKED WITHIN SCOPE","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e39","S5","Gross margin fell from 79.14 percent in June to 70.05 percent in July, so confirm from the subcontractor invoices how much of the July cost sits against the projects billed in July and whether any July cost belongs to work still unbilled at month end.","none","","Binding","not checked","No account number, no account name and no exact figure in this sentence ties to a ledger line.","UNMATCHED, REVIEW BY HAND","","Which account is this sentence about, and what amount does it rest on?","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e41","S5","Gross margin fell from 79.14 percent in June to 70.05 percent in July, so confirm from the subcontractor invoices how much of the July cost sits against the projects billed in July and whether any July cost belongs to work still unbilled at month end.","none","","Figure 79.14 percent","needs review","79.14 percent (percent, role ratio): no account is bound, so there is nothing to compare it with.","PERCENT, ROLE RATIO","","Which line does this figure belong to?","Preparer",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e43","S5","Gross margin fell from 79.14 percent in June to 70.05 percent in July, so confirm from the subcontractor invoices how much of the July cost sits against the projects billed in July and whether any July cost belongs to work still unbilled at month end.","none","","Figure 70.05 percent","needs review","70.05 percent (percent, role ratio): no account is bound, so there is nothing to compare it with.","PERCENT, ROLE RATIO","","Which line does this figure belong to?","Preparer",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e44","S5","Gross margin fell from 79.14 percent in June to 70.05 percent in July, so confirm from the subcontractor invoices how much of the July cost sits against the projects billed in July and whether any July cost belongs to work still unbilled at month end.","none","","Sentence status","needs review","Something here is unresolved: a role the words do not give, a binding the checker will not settle, a percent it cannot compute, or a ledger question above it. It cannot be called checked until a person answers it.","NEEDS REVIEW","","","Preparer",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e45","S6","6200 Software licences and hosting rose $35,300, or 156.19 percent, to $57,900. Confirm whether an annual or multi-month renewal was paid inside July.","6200","Software licences and hosting","Binding","checked within scope","6200 Software licences and hosting (by account number)","BOUND","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e46","S6","6200 Software licences and hosting rose $35,300, or 156.19 percent, to $57,900. Confirm whether an annual or multi-month renewal was paid inside July.","6200","Software licences and hosting","Figure $35,300","checked within scope","$35,300 is the absolute movement on 6200 Software licences and hosting, $35,300 unrounded, and the role was read from the direction word ""rose"".","DOLLARS, ROLE ABSOLUTE MOVEMENT","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e47","S6","6200 Software licences and hosting rose $35,300, or 156.19 percent, to $57,900. Confirm whether an annual or multi-month renewal was paid inside July.","6200","Software licences and hosting","Figure 156.19 percent","checked within scope","156.19 percent is the relative movement, 6200 Software licences and hosting percent change at 156.2% unrounded, and the role was read from ""or"", restating the figure before it.","PERCENT, ROLE RELATIVE MOVEMENT","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e48","S6","6200 Software licences and hosting rose $35,300, or 156.19 percent, to $57,900. Confirm whether an annual or multi-month renewal was paid inside July.","6200","Software licences and hosting","Figure $57,900","checked within scope","$57,900 is the current balance on 6200 Software licences and hosting, $57,900 unrounded, and the role was read from the word ""to"".","DOLLARS, ROLE CURRENT BALANCE","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e49","S6","6200 Software licences and hosting rose $35,300, or 156.19 percent, to $57,900. Confirm whether an annual or multi-month renewal was paid inside July.","6200","Software licences and hosting","Direction","checked within scope","""rose"" agrees with 6200 Software licences and hosting.","PASS","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e50","S6","6200 Software licences and hosting rose $35,300, or 156.19 percent, to $57,900. Confirm whether an annual or multi-month renewal was paid inside July.","6200","Software licences and hosting","Sentence status","checked within scope","Every figure in this sentence carries a role read from the words, a unit, and an unrounded comparison with the ledger, and each one agreed. That is the whole of what was checked; the judgment is not.","CHECKED WITHIN SCOPE","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e52","S7","If it was, the charge covers a term rather than the month, and it belongs in prepaid expense amortised across that term, which would change both this month and the months it covers.","none","","Binding","not checked","No account number, no account name and no exact figure in this sentence ties to a ledger line.","UNMATCHED, REVIEW BY HAND","","Which account is this sentence about, and what amount does it rest on?","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e53","S7","If it was, the charge covers a term rather than the month, and it belongs in prepaid expense amortised across that term, which would change both this month and the months it covers.","none","","Sentence status","not checked","Nothing in this sentence could be tied to the ledger and tested. That is not the same as a sentence that was checked and found true.","NOT CHECKED","","","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e54","S2","4100 Project and implementation revenue rose $57,500, or 147.81 percent, to $96,400, the largest movement on the statement.","4100","Project and implementation revenue","Reviewer","checked within scope","Every figure in this sentence was checked within the scope above and the direction agrees with the sign. What is left is judgment, and the checker does not make it.","FOR THE REVIEWER","","Is the driver named here supported by anything on file? Is the period right (nothing pulled forward or deferred)?","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e55","S4","5000 Subcontracted engineering rose $46,500, or 111.24 percent, to $88,300, moving with project revenue in the same month.","5000","Subcontracted engineering","Reviewer","checked within scope","Every figure in this sentence was checked within the scope above and the direction agrees with the sign. What is left is judgment, and the checker does not make it.","FOR THE REVIEWER","","Is the driver named here supported by anything on file? Is the period right (nothing pulled forward or deferred)?","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e56","S6","6200 Software licences and hosting rose $35,300, or 156.19 percent, to $57,900. Confirm whether an annual or multi-month renewal was paid inside July.","6200","Software licences and hosting","Reviewer","checked within scope","Every figure in this sentence was checked within the scope above and the direction agrees with the sign. What is left is judgment, and the checker does not make it.","FOR THE REVIEWER","","Is the driver named here supported by anything on file? Is the period right (nothing pulled forward or deferred)?","",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e58","","","4000","Recurring managed services","Read together","needs review","Read together: 2 sentences on this account (S1, S3). The checker does not test them against each other.","REVIEW","","Do these sentences agree with one another, and if not, which one holds?","Preparer",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e60","","","4100","Project and implementation revenue","Read together","needs review","Read together: 2 sentences on this account (S2, S3). The checker does not test them against each other.","REVIEW","","Do these sentences agree with one another, and if not, which one holds?","Preparer",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e1","","","ledger","ledger","Queue: Discarded column","needs review","this ledger carries 4 numeric columns and only two were read; ""$ Change"", ""% Change"" were discarded. Owner: Reviewer.","DISCARDED COLUMN","","Are the prior and current columns the two the checker took?","Preparer",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e17","","","S1","S1","Queue: Negated claim","needs review","$198,400 stands in a clause the words negate (“does not”), so what it asserts is not settled. Owner: Reviewer.","NEGATED CLAIM","","What does this sentence say happened about $198,400, once the negation is read?","Preparer",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e18","","","S1","S1","Queue: Unresolved figure","needs review","$198,400 stands in a clause the words negate (“does not”). $198,400 is the current balance on 4000 Recurring managed services, $198,400 unrounded, and the role was read from the word ""to"". A negation is not read as the claim without it and not as its opposite, so this figure is left open. Owner: Preparer.","UNRESOLVED FIGURE","","What does this sentence say happened about $198,400, once the negation is read?","Preparer",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e30","","","S3","S3","Queue: Unchecked sentence","needs review","this sentence carries no figure and makes no threshold claim, so nothing in it was checked against the ledger. Owner: Reviewer.","UNCHECKED SENTENCE","","Is this claim supported, and by which document?","Preparer",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e38","","","S5","S5","Queue: Unmatched sentence","needs review","nothing in this sentence binds it to a ledger line, so none of it was checked. Owner: Reviewer.","UNMATCHED SENTENCE","","Which account is this sentence about, and what amount does it rest on?","Preparer",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e40","","","S5","S5","Queue: Unresolved figure","needs review","79.14 percent (percent, role ratio): no account is bound, so there is nothing to compare it with. Owner: Preparer.","UNRESOLVED FIGURE","","Which line does this figure belong to?","Preparer",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e42","","","S5","S5","Queue: Unresolved figure","needs review","70.05 percent (percent, role ratio): no account is bound, so there is nothing to compare it with. Owner: Preparer.","UNRESOLVED FIGURE","","Which line does this figure belong to?","Preparer",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e51","","","S7","S7","Queue: Unmatched sentence","needs review","nothing in this sentence binds it to a ledger line, so none of it was checked. Owner: Reviewer.","UNMATCHED SENTENCE","","Which account is this sentence about, and what amount does it rest on?","Preparer",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e57","","","4000","Recurring managed services","Queue: Read together","needs review","2 sentences land on this line (S1, S3) and the checker does not test them against each other. Owner: Reviewer.","READ TOGETHER","","Do these sentences agree with one another, and if not, which one holds?","Preparer",""
"run-4-1vyw4m","2026-09-13T10:48:06.317Z","July 2026","AI draft, blind run","src-1vyw4mc-2389","run-4-1vyw4m/e59","","","4100","Project and implementation revenue","Queue: Read together","needs review","2 sentences land on this line (S2, S3) and the checker does not test them against each other. Owner: Reviewer.","READ TOGETHER","","Do these sentences agree with one another, and if not, which one holds?","Preparer",""
