"run id","run timestamp","close period","reviewed memo version","source version","evidence id","sentence id","sentence text","line","account","check","status","finding","proposed conclusion","human conclusion","unresolved issue","action owner","review time"
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e16","S3","5210 Dental supplies and lab fees rose $52,700, or 38.1 percent, over May.","5210","Dental supplies and lab fees","Binding","checked within scope","5210 Dental supplies and lab fees (by account number)","BOUND","","","",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e17","S3","5210 Dental supplies and lab fees rose $52,700, or 38.1 percent, over May.","5210","Dental supplies and lab fees","Figure $52,700","checked within scope","$52,700 is the absolute movement on 5210 Dental supplies and lab fees, $52,700 unrounded, and the role was read from the direction word ""rose"".","DOLLARS, ROLE ABSOLUTE MOVEMENT","","","",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e18","S3","5210 Dental supplies and lab fees rose $52,700, or 38.1 percent, over May.","5210","Dental supplies and lab fees","Figure 38.1 percent","checked within scope","38.1 percent is the relative movement, 5210 Dental supplies and lab fees percent change at 38.1% unrounded, and the role was read from ""or"", restating the figure before it.","PERCENT, ROLE RELATIVE MOVEMENT","","","",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e19","S3","5210 Dental supplies and lab fees rose $52,700, or 38.1 percent, over May.","5210","Dental supplies and lab fees","Direction","checked within scope","""rose"" agrees with 5210 Dental supplies and lab fees.","PASS","","","",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e20","S3","5210 Dental supplies and lab fees rose $52,700, or 38.1 percent, over May.","5210","Dental supplies and lab fees","Sentence status","checked within scope","Every figure in this sentence carries a role read from the words, a unit, and an unrounded comparison with the ledger, and each one agreed. That is the whole of what was checked; the judgment is not.","CHECKED WITHIN SCOPE","","","",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e21","S4","Reason pending: the increase runs far ahead of the 8.3 percent growth in net patient service revenue, so patient volume alone does not account for it, and the vendor and outside lab invoice detail is needed to identify the cause.","4010","Patient service revenue, net","Binding","checked within scope","4010 Patient service revenue, net (by account name)","BOUND","","","",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e22","S4","Reason pending: the increase runs far ahead of the 8.3 percent growth in net patient service revenue, so patient volume alone does not account for it, and the vendor and outside lab invoice detail is needed to identify the cause.","4010","Patient service revenue, net","Figure 8.3 percent","checked within scope","8.3 percent is the relative movement, 4010 Patient service revenue, net percent change at 8.3% unrounded, and the role was read from the word ""growth"" standing after it.","PERCENT, ROLE RELATIVE MOVEMENT","","","",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e24","S4","Reason pending: the increase runs far ahead of the 8.3 percent growth in net patient service revenue, so patient volume alone does not account for it, and the vendor and outside lab invoice detail is needed to identify the cause.","4010","Patient service revenue, net","Direction","needs review","the words negate this sentence (“does not”), so what it claims about the direction is not settled by the checker.","NEGATED, NOT SETTLED","","Which way does this sentence say the account moved, once the negation is read?","Preparer",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e25","S4","Reason pending: the increase runs far ahead of the 8.3 percent growth in net patient service revenue, so patient volume alone does not account for it, and the vendor and outside lab invoice detail is needed to identify the cause.","4010","Patient service revenue, net","Sentence status","needs review","Something here is unresolved: a role the words do not give, a binding the checker will not settle, a percent it cannot compute, or a ledger question above it. It cannot be called checked until a person answers it.","NEEDS REVIEW","","","Preparer",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e26","S5","6110 Hygienist wages rose $54,900, or 25.7 percent, over May.","6110","Hygienist wages","Binding","checked within scope","6110 Hygienist wages (by account number)","BOUND","","","",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e27","S5","6110 Hygienist wages rose $54,900, or 25.7 percent, over May.","6110","Hygienist wages","Figure $54,900","checked within scope","$54,900 is the absolute movement on 6110 Hygienist wages, $54,900 unrounded, and the role was read from the direction word ""rose"".","DOLLARS, ROLE ABSOLUTE MOVEMENT","","","",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e28","S5","6110 Hygienist wages rose $54,900, or 25.7 percent, over May.","6110","Hygienist wages","Figure 25.7 percent","checked within scope","25.7 percent is the relative movement, 6110 Hygienist wages percent change at 25.7% unrounded, and the role was read from ""or"", restating the figure before it.","PERCENT, ROLE RELATIVE MOVEMENT","","","",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e29","S5","6110 Hygienist wages rose $54,900, or 25.7 percent, over May.","6110","Hygienist wages","Direction","checked within scope","""rose"" agrees with 6110 Hygienist wages.","PASS","","","",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e30","S5","6110 Hygienist wages rose $54,900, or 25.7 percent, over May.","6110","Hygienist wages","Sentence status","checked within scope","Every figure in this sentence carries a role read from the words, a unit, and an unrounded comparison with the ledger, and each one agreed. That is the whole of what was checked; the judgment is not.","CHECKED WITHIN SCOPE","","","",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e32","S6","Reason pending: the schedule carries no headcount, hours or pay rate information, so the May and June payroll registers are needed before a cause can be stated.","none","","Binding","not checked","No account number, no account name and no exact figure in this sentence ties to a ledger line.","UNMATCHED, REVIEW BY HAND","","Which account is this sentence about, and what amount does it rest on?","",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e33","S6","Reason pending: the schedule carries no headcount, hours or pay rate information, so the May and June payroll registers are needed before a cause can be stated.","none","","Sentence status","not checked","Nothing in this sentence could be tied to the ledger and tested. That is not the same as a sentence that was checked and found true.","NOT CHECKED","","","",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e34","S4","Reason pending: the increase runs far ahead of the 8.3 percent growth in net patient service revenue, so patient volume alone does not account for it, and the vendor and outside lab invoice detail is needed to identify the cause.","4010","Patient service revenue, net","Threshold","needs review","No commentary owed; fine if correct. 4010 Patient service revenue, net moved $61,500, 8.3%, which does not clear the rule.","NO COMMENTARY OWED","","","Preparer",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e35","S1","4220 Orthodontic plan revenue rose $42,400, or 44.2 percent, over May.","4220","Orthodontic plan revenue","Reviewer","checked within scope","Every figure in this sentence was checked within the scope above and the direction agrees with the sign. What is left is judgment, and the checker does not make it.","FOR THE REVIEWER","","Is the driver named here supported by anything on file? Is the period right (nothing pulled forward or deferred)?","",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e36","S3","5210 Dental supplies and lab fees rose $52,700, or 38.1 percent, over May.","5210","Dental supplies and lab fees","Reviewer","checked within scope","Every figure in this sentence was checked within the scope above and the direction agrees with the sign. What is left is judgment, and the checker does not make it.","FOR THE REVIEWER","","Is the driver named here supported by anything on file? Is the period right (nothing pulled forward or deferred)?","",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e37","S5","6110 Hygienist wages rose $54,900, or 25.7 percent, over May.","6110","Hygienist wages","Reviewer","checked within scope","Every figure in this sentence was checked within the scope above and the direction agrees with the sign. What is left is judgment, and the checker does not make it.","FOR THE REVIEWER","","Is the driver named here supported by anything on file? Is the period right (nothing pulled forward or deferred)?","",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e39","","","4220","Orthodontic plan revenue","Read together","needs review","Read together: 2 sentences on this account (S1, S2). The checker does not test them against each other.","REVIEW","","Do these sentences agree with one another, and if not, which one holds?","Preparer",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e1","","","ledger","ledger","Queue: Discarded column","needs review","this ledger carries 4 numeric columns and only two were read; ""Variance"", ""Percent"" were discarded. Owner: Reviewer.","DISCARDED COLUMN","","Are the prior and current columns the two the checker took?","Preparer",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e14","","","S2","S2","Queue: Unchecked sentence","needs review","this sentence carries no figure and makes no threshold claim, so nothing in it was checked against the ledger. Owner: Reviewer.","UNCHECKED SENTENCE","","Is this claim supported, and by which document?","Preparer",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e23","","","S4","S4","Queue: Negated claim","needs review","the words negate this sentence (“does not”), so what it claims about the direction is not settled by the checker. Owner: Reviewer.","NEGATED CLAIM","","Which way does this sentence say the account moved, once the negation is read?","Preparer",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e31","","","S6","S6","Queue: Unmatched sentence","needs review","nothing in this sentence binds it to a ledger line, so none of it was checked. Owner: Reviewer.","UNMATCHED SENTENCE","","Which account is this sentence about, and what amount does it rest on?","Preparer",""
"run-2-1buavk","2026-09-13T10:46:40.588Z","June 2026","AI draft, blind run","src-1buavk8-1213","run-2-1buavk/e38","","","4220","Orthodontic plan revenue","Queue: Read together","needs review","2 sentences land on this line (S1, S2) and the checker does not test them against each other. Owner: Reviewer.","READ TOGETHER","","Do these sentences agree with one another, and if not, which one holds?","Preparer",""
